"TOTAL_AREA","PID","CITY_CODE","PROP_NAME","SITUS","CITY_SITUS","ZIP_SITUS","county","latitude","longitude","location_type","good","building_type"
"272425000000020","1","BAY","WDW CORONADO SPRINGS RESORT","301 W BUENA VISTA DR","BAY LAKE","32830","","28.363842010498047","-81.57367706298828","ROOFTOP","1","commercial"
"282313883300120","1","ORL","UNIVERSAL STUDIOS","1000 UNIVERSAL STUDIOS PLZ","ORLANDO","32819","","28.475109100341797","-81.46759033203125","ROOFTOP","1","commercial"
"272425000000008","1","BAY","WDW DOLPHIN HOTEL","1500 EPCOT RESORTS BLVD","BAY LAKE","32830","","28.367843627929688","-81.5613021850586","ROOFTOP","1","commercial"
"282434433700010","1","ORG","CARIBE ROYALE","8101 WORLD CENTER DR","ORLANDO","32821","","28.357492446899414","-81.493408203125","ROOFTOP","1","commercial"
"282430000000002","1","BAY","WDW CARIBBEAN BEACH CLUB","900 CAYMAN WAY","BAY LAKE","32830","","28.36655044555664","-81.54247283935547","ROOFTOP","1","commercial"
"282431000000005","1","BAY","WDW POP CENTURY RESORT","1050 CENTURY DR","BAY LAKE","32830","","28.356155395507812","-81.54737854003906","GEOMETRIC_CENTER","0","commercial"
"282336716500017","1","ORG","POINTE ORLANDO","9101 INTERNATIONAL DR","ORLANDO","32819","","28.432069778442383","-81.47000122070312","ROOFTOP","1","commercial"
"292334861000160","1","ORG","FLORIDA MALL","8001 S ORANGE BLOSSOM TRL","ORLANDO","32809","","28.446138381958008","-81.39754486083984","ROOFTOP","1","commercial"
"282431000000001","1","BAY","WDW ART OF ANIMATION RESORT","1850 ANIMATION WAY","BAY LAKE","32830","","28.353477478027344","-81.54716491699219","ROOFTOP","1","commercial"
"282430000000009","1","BAY","WDW YACHT & BEACH CLUB","1700 EPCOT RESORTS BLVD","BAY LAKE","32830","","28.37221908569336","-81.55900573730469","ROOFTOP","1","commercial"
"292226002700050","1","ORL","SUNTRUST CENTER","200 S ORANGE AVE","ORLANDO","32801","","28.54000473022461","-81.37921905517578","ROOFTOP","1","commercial"
"282417000000003","1","LBV","WDW - ADMINISTRATION/SERVICE AREA","1500 LIVE OAK LN","LAKE BUENA VISTA","32830","","28.39580726623535","-81.53043365478516","ROOFTOP","1","commercial"
"292208919600010","1","ORL","WINN DIXIE WAREHOUSE CMPLX","3015 COAST LINE DR","ORLANDO","32808","","28.583539962768555","-81.43948364257812","ROOFTOP","1","commercial"
"302220639100010","1","ORL","FASHION SQUARE MALL-PENNEYS","3201 E COLONIAL DR","ORLANDO","32803","","28.55675506591797","-81.3404769897461","ROOFTOP","1","commercial"
"312228000000017","1","ORG","LOCKHEED MARTIN CORP","100 GLOBAL INNOVATION CIR","ORLANDO","32825","","28.53941535949707","-81.21636962890625","ROOFTOP","1","commercial"
"292319267600010","1","ORL","FESTIVAL BAY-MALL & ANCHORS","5150 INTERNATIONAL DR","ORLANDO","32819","","28.470003128051758","-81.44638061523438","ROOFTOP","1","commercial"
"282324898100100","1","ORL","PORTOFINO BAY HOTEL","5601 UNIVERSAL BLVD","ORLANDO","32819","","28.481096267700195","-81.46024322509766","ROOFTOP","1","commercial"
"282428000000012","1","LBV","PALACE RESORT & SPA","1900 E BUENA VISTA DR","LAKE BUENA VISTA","32830","","28.376880645751953","-81.51414489746094","ROOFTOP","1","commercial"
"272434000000003","1","BAY","WDW ANIMAL KINGDOM","1213 BEAR ISLAND RD","BAY LAKE","32830","","28.357749938964844","-81.5905532836914","ROOFTOP","1","commercial"
"272411000000006","1","BAY","WDW CONTEMPORARY RESORT","4600 N WORLD DR","BAY LAKE","32830","","28.414766311645508","-81.5743637084961","ROOFTOP","1","commercial"
"282412787400010","1","ORG","SEA WORLD ADVENTURE PARK","7007 SEA WORLD DR","ORLANDO","32821","","28.4118709564209","-81.45951080322266","ROOFTOP","1","commercial"
"282421312500010","967","ORG","HYATT GRAND CYPRESS","1 GRAND CYPRESS BLVD","ORLANDO","32836","","28.38194465637207","-81.51033020019531","ROOFTOP","1","commercial"
"292417304700040","923","ORG","JW MARRIOTT GRANDE LAKES","4040 CENTRAL FLORIDA PKWY","ORLANDO","32837","","28.40165138244629","-81.42855072021484","ROOFTOP","1","commercial"
"282324898100060","883","ORL","UNIVERSAL STUDIOS ISLANDS OF ADVENTURE","1000 UNIVERSAL STUDIOS PLZ","ORLANDO","32819","","28.475109100341797","-81.46759033203125","ROOFTOP","1","commercial"
"272434000000008","874","BAY","WDW ANIMAL KINGDOM LODGE","2901 OSCEOLA PKWY","BAY LAKE","32830","","28.35239601135254","-81.60365295410156","ROOFTOP","1","commercial"
"292408824000020","873","ORG","FKA DARDEN RESTAURANTS' CORPORATE HEADQUARTERS","3801 TAFT VINELAND RD","ORLANDO","32837","","28.418384552001953","-81.42525482177734","ROOFTOP","1","commercial"
"292226226300020","842","ORL","BANK OF AMERICA BUILDING","390 N ORANGE AVE","ORLANDO","32801","","28.54720687866211","-81.38005828857422","ROOFTOP","1","commercial"
"292223564001001","838","ORL","ONE ORLANDO CENTRE","800 N MAGNOLIA AVE","ORLANDO","32803","","28.555641174316406","-81.3775405883789","ROOFTOP","1","commercial"
"282412327500010","825","ORG","SEA HARBOR OFFICE CENTER","6277 SEA HARBOR DR","ORLANDO","32821","","28.415868759155273","-81.46377563476562","ROOFTOP","1","commercial"
"272411000000002","825","BAY","WDW GRAND FLORIDIAN","4401 FLORIDIAN WAY","BAY LAKE","32830","","28.4130859375","-81.58573913574219","ROOFTOP","1","commercial"
"282412000000010","820","ORG","RENAISSANCE ORLANDO","6677 SEA HARBOR DR","ORLANDO","32821","","28.411760330200195","-81.46887969970703","ROOFTOP","1","commercial"
"272402000000020","813","BAY","WDW NORTH SERVICE AREA","FACILITIES WAY","BAY LAKE","32830","","28.42656898498535","-81.5777359008789","GEOMETRIC_CENTER","1","commercial"
"292417304700050","806","ORG","RITZ-CARLTON GRANDE LAKES","4012 CENTRAL FLORIDA PKWY","ORLANDO","32837","","28.410198211669922","-81.43079376220703","RANGE_INTERPOLATED","1","commercial"
"272415000000004","805","BAY","SHADES OF GREEN RESORT","1950 MAGNOLIA PALM DR","BAY LAKE","32830","","28.401914596557617","-81.59107208251953","ROOFTOP","1","commercial"
"292235135401010","795","ORL","","420 BOONE AVE","ORLANDO","32801","","28.537973403930664","-81.38043212890625","ROOFTOP","1","commercial"
"292235630602000","780","ORL","GEICO PARKING GARAGE","400 W SOUTH ST","ORLANDO","32801","","28.537792205810547","-81.38423919677734","ROOFTOP","1","commercial"
"292127841900010","779","MTL","SUMMIT PARK AT MAITLAND","1950 SUMMIT PARK DR","MAITLAND","32810","","28.6370906829834","-81.4022445678711","ROOFTOP","1","commercial"
"292213278405040","776","ORL","FLORIDA HOSPITAL CANCER INSTITUTE & PARKING GARAGE/CELL TOWER","2501 N ORANGE AVE","ORLANDO","32804","","28.57455825805664","-81.37220764160156","ROOFTOP","1","commercial"
"282412665200010","766","ORG","DOUBLETREE FKA INT PLAZA RESORT","10100 INTERNATIONAL DR","ORLANDO","32821","","28.418214797973633","-81.46290588378906","ROOFTOP","1","commercial"
"292317546500010","758","ORL","MALL AT MILLENIA","4200 CONROY RD","ORLANDO","32839","","28.485565185546875","-81.43154907226562","ROOFTOP","1","commercial"
"292235638501000","757","ORL","ORLANDO REGIONAL HEALTHCARE","25 UNDERWOOD ST","ORLANDO","32806","","28.527395248413086","-81.37751770019531","ROOFTOP","1","commercial"
"282324750100010","751","ORL","ROYAL PACIFIC RESORT","6300 HOLLYWOOD WAY","ORLANDO","32819","","28.467548370361328","-81.4670181274414","ROOFTOP","1","commercial"
"292333635201000","742","ORG","CVS","8201 CHANCELLOR DR","ORLANDO","32809","","28.444530487060547","-81.41055297851562","ROOFTOP","1","commercial"
"312222901001000","739","ORG","WATERFORD LAKES TOWN CENTER","331 N ALAFAYA TRL","ORLANDO","32828","","28.55340576171875","-81.20549011230469","RANGE_INTERPOLATED","1","commercial"
"282422889300010","732","ORG","ORLANDO PREMIUM OUTLETS","8200 VINELAND AVE","ORLANDO","32821","","28.388099670410156","-81.49248504638672","ROOFTOP","1","commercial"
"272235939803010","719","WG","WINTER GARDEN VILLAGE AT FOWLER GROVES","3017 DANIELS RD","WINTER GARDEN","34787","","28.524646759033203","-81.58504486083984","ROOFTOP","1","commercial"
"282428000000015","694","LBV","HILTON AT WDW","1751 HOTEL PLAZA BLVD","LAKE BUENA VISTA","32830","","28.37264633178711","-81.51089477539062","ROOFTOP","1","commercial"
"292302665601000","687","ORL","ORHS PARKING GARAGE","138 W MILLER ST","ORLANDO","32806","","28.523021697998047","-81.38107299804688","ROOFTOP","1","commercial"
"272425000000007","676","BAY","WDW SWAN HOTEL","1200 EPCOT RESORTS BLVD","BAY LAKE","32830","","28.36467170715332","-81.55915069580078","ROOFTOP","1","commercial"
"292304270000010","671","ORL","FIRST BAPTIST CHURCH OF ORLANDO","3000 S JOHN YOUNG PKWY","ORLANDO","32805","","28.512157440185547","-81.4231948852539","ROOFTOP","1","commercial"
"302230156100030","671","ORL","COLONIAL PLAZA MARKET CENTER","2712 E COLONIAL DR","ORLANDO","32803","","28.54683494567871","-81.34607696533203","ROOFTOP","1","commercial"
"292226631700010","651","ORL","ORLANDO FEDERAL COURTHOUSE","401 W CENTRAL BLVD","ORLANDO","32801","","28.542570114135742","-81.38407135009766","ROOFTOP","1","commercial"
"282432082500020","649","ORG","WYNDHAM BONNET CREEK HOTEL","CHELONIA PKWY","ORLANDO","32821","","28.364652633666992","-81.53829193115234","GEOMETRIC_CENTER","1","commercial"
"292225814600021","636","ORL","CAPITAL PLAZA","201 E PINE ST","ORLANDO","32801","","28.54180908203125","-81.37480163574219","ROOFTOP","1","commercial"
"292127548100011","631","MTL","TOWER PLACE AT THE SUMMIT","1900 SUMMIT TOWER BLVD","MAITLAND","32810","","28.63344383239746","-81.40294647216797","ROOFTOP","1","commercial"
"282324898100080","628","ORL","HARD ROCK HOTEL","5800 UNIVERSAL BLVD","ORLANDO","32819","","28.477197647094727","-81.46485137939453","ROOFTOP","1","commercial"
"302407002500310","614","ORL","STAPLES","10701 CENTRAL PORT DR","ORLANDO","32824","","28.41147804260254","-81.359375","ROOFTOP","1","commercial"
"292235135401020","611","ORL","CNL PLAZA/CITY HALL PARKING GARAGE","460 BOONE AVE","ORLANDO","32801","","28.53740119934082","-81.3805160522461","ROOFTOP","1","commercial"
"292235135401030","611","ORL","PARKING GARAGE @ ORLANDO CITY HALL","480 BOONE AVE","ORLANDO","32801","","28.536968231201172","-81.38066101074219","ROOFTOP","1","commercial"
"302403000010005","606","ORL","HYATT REGENCY","9300 JEFF FUQUA BLVD","ORLANDO","32827","","28.431175231933594","-81.30648040771484","ROOFTOP","1","commercial"
"282433928608001","604","ORG","NICKELODEON FAMILY SUITES","14500 CONTINENTAL GTWY","ORLANDO","32821","","28.356782913208008","-81.51087188720703","ROOFTOP","1","commercial"
"292318540101010","604","ORL","DOUBLETREE TOWERS","5780 MAJOR BLVD","ORLANDO","32819","","28.479022979736328","-81.45701599121094","ROOFTOP","1","commercial"
"292226621900011","597","ORL","ORANGE COUNTY COURTHOUSE GARAGE","46 E AMELIA ST","ORLANDO","32801","","28.54920768737793","-81.37869262695312","ROOFTOP","1","commercial"
"282428000000013","596","LBV","WDW PLANET HOLLYWOOD","700 THEATER OF THE STARS DR","LAKE BUENA VISTA","32830","","28.369651794433594","-81.5188217163086","ROOFTOP","1","commercial"
"292213277700010","594","ORL","FLORIDA HOSPITAL ALDEN ROAD GARAGE","550 E ROLLINS ST","ORLANDO","32803","","28.573827743530273","-81.37086486816406","ROOFTOP","1","commercial"
"292335726801250","591","ORG","COMSTAR / NFI","901 W LANDSTREET RD","ORLANDO","32824","","28.437522888183594","-81.39045715332031","ROOFTOP","1","commercial"
"292223296300010","580","ORL","GATEWAY CENTER","1000 LEGION PL","ORLANDO","32801","","28.558887481689453","-81.37982940673828","ROOFTOP","1","commercial"
"292226509101000","572","ORL","ONE ELEVEN OFFICE CENTER & ASPIRE APTS","111 E WASHINGTON ST","ORLANDO","32801","","28.54386329650879","-81.37710571289062","ROOFTOP","1","commercial"
"282324898100070","565","ORL","UNIVERSAL STUDIOS CITYWALK","6000 UNIVERSAL BLVD","ORLANDO","32819","","28.47218894958496","-81.46573638916016","ROOFTOP","1","commercial"
"292226735222010","560","ORL","CITRUS CENTER/ BB & T","255 S ORANGE AVE","ORLANDO","32801","","28.539413452148438","-81.37844848632812","ROOFTOP","1","commercial"
"282221914000050","560","OCO","WEST OAKS MALL","9401 W COLONIAL DR","OCOEE","34761","","28.551898956298828","-81.51505279541016","RANGE_INTERPOLATED","0","commercial"
"292127548200010","560","MTL","MAITLAND PROMENADE I","485 N KELLER RD","MAITLAND","32751","","28.629718780517578","-81.40057373046875","ROOFTOP","1","commercial"
"272412000000002","545","BAY","WDW WILDERNESS LODGE","901 TIMBERLINE DR","BAY LAKE","32830","","28.409019470214844","-81.57318878173828","ROOFTOP","1","commercial"
"282401715802003","540","ORG","ROSEN PLAZA","9700 INTERNATIONAL DR","ORLANDO","32819","","28.430395126342773","-81.47186279296875","ROOFTOP","1","commercial"
"292127548200020","539","MTL","MAITLAND PROMENADE II","495 N KELLER RD","MAITLAND","32751","","28.63064193725586","-81.40057373046875","ROOFTOP","1","commercial"
"292404638501000","520","ORG","BEELINE DISTRIBUTION CENTER","2501 INVESTORS ROW","ORLANDO","32837","","28.424333572387695","-81.41629028320312","ROOFTOP","1","commercial"
"292226160605011","515","ORL","LEADERSHIP CNTR/ORLANDO VOCATNL-TECH CENTER","445 W AMELIA ST","ORLANDO","32801","","28.550155639648438","-81.38447570800781","ROOFTOP","1","commercial"
"292228374201000","513","ORL","HD SUPPLY","3665 OLD WINTER GARDEN RD","ORLANDO","32805","","28.549226760864258","-81.42462158203125","ROOFTOP","1","commercial"
"292412005904321","512","ORL","AMCOR RIGID PLASTICS","10260 RINGHAVER DR","ORLANDO","32824","","28.41847038269043","-81.35598754882812","ROOFTOP","1","commercial"
"282422000000003","507","ORG","PARKING FOR ORLANDO PREMIUM OUTLETS","8200 LITTLE LAKE BRYAN PKWY","ORLANDO","32821","","28.384906768798828","-81.49264526367188","ROOFTOP","1","commercial"
"282106717202011","505","APK","MID FLORIDA FREEZER WAREHOUSES","2560 W ORANGE BLOSSOM TRL","APOPKA","32712","","28.690370559692383","-81.55098724365234","ROOFTOP","1","commercial"
"292302813704000","499","ORL","TARGET AT SODO","120 W GRANT ST","ORLANDO","32806","","28.5156192779541","-81.38009643554688","ROOFTOP","1","commercial"
"292425168301000","498","ORG","WHIRLPOOL","13201 S ORANGE AVE","ORLANDO","32824","","28.371286392211914","-81.37676239013672","ROOFTOP","1","commercial"
"302407002801370","495","ORL","DAIMLER CHRYSLER PARTS WAREHOUS","10300 BOGGY CREEK RD","ORLANDO","32824","","28.416553497314453","-81.34925842285156","ROOFTOP","1","commercial"
"292201366401001","494","WP","WINTER PARK VILLAGE","490 N ORLANDO AVE","WINTER PARK","32789","","28.60184669494629","-81.36503601074219","RANGE_INTERPOLATED","1","commercial"
"282401715802001","493","ORG","ROSEN INN AT POINTE ORLANDO","9000 INTERNATIONAL DR","ORLANDO","32819","","28.434101104736328","-81.47257232666016","ROOFTOP","1","commercial"
"292319276200010","489","ORL","ORLANDO PREMIUM OUTLETS INTERNATIONAL DRIVE","4949 INTERNATIONAL DR","ORLANDO","32819","","28.472980499267578","-81.45339965820312","ROOFTOP","1","commercial"
"292135457901000","488","MTL","MAITLAND COLONADES","2301 LUCIEN WAY","MAITLAND","32751","","28.624088287353516","-81.39124298095703","ROOFTOP","1","commercial"
"292226002700030","483","ORL","LINCOLN PLAZA","300 S ORANGE AVE","ORLANDO","32801","","28.538768768310547","-81.3792953491211","ROOFTOP","1","commercial"
"282412965500021","479","ORG","MARRIOTT VACATION CLUB INTL HQ - WESTWOOD CENTER 2 & 3","6649 WESTWOOD BLVD","ORLANDO","32821","","28.416690826416016","-81.47270965576172","ROOFTOP","1","commercial"
"292322726835000","472","ORG","CUBIC CORP","2001 W OAK RIDGE RD","ORLANDO","32809","","28.47494125366211","-81.40504455566406","ROOFTOP","1","commercial"
"292226102400010","471","ORL","","400 W AMELIA ST","ORLANDO","32801","","28.548938751220703","-81.3842544555664","ROOFTOP","1","commercial"
"292322726873000","465","ORG","AT&T/BROADWING/FL SOUTHERN COLL","5915 S RIO GRANDE AVE","ORLANDO","32809","","28.470806121826172","-81.39913940429688","ROOFTOP","1","commercial"
"292225116804000","459","ORL","","302 E PINE ST","ORLANDO","32801","","28.54118537902832","-81.37459564208984","ROOFTOP","1","commercial"
"272212649611001","459","WG","WINTER GARDEN CITRUS PRODUCTS","355 9TH ST","WINTER GARDEN","34787","","28.563243865966797","-81.57320404052734","ROOFTOP","1","commercial"
"292334726800200","455","ORG","PUBLIX DISTRIBUTION WAREHOUSE","1950 W SAND LAKE RD","ORLANDO","32809","","28.45022964477539","-81.40606689453125","RANGE_INTERPOLATED","1","commercial"
"292213539501000","453","ORL","FLORIDA HOSPITAL MCRAE AVE GARAGE","424 E ROLLINS ST","ORLANDO","32803","","28.574111938476562","-81.37199401855469","RANGE_INTERPOLATED","1","commercial"
"282428000000019","445","LBV","WDW TEAM DISNEY","1555 E BUENA VISTA DR","LAKE BUENA VISTA","32830","","28.36557388305664","-81.5219497680664","ROOFTOP","1","commercial"
"292226735230011","443","ORL","REGIONS BANK TOWER","111 N ORANGE AVE","ORLANDO","32801","","28.543764114379883","-81.37879943847656","ROOFTOP","1","commercial"
"282325540402020","443","ORL","INTERNATIONAL PALMS RESORT","6515 INTERNATIONAL DR","ORLANDO","32819","","28.45878791809082","-81.47052001953125","ROOFTOP","1","commercial"
"302310683900010","442","ORL","OUC-PERSHING OPERATIONS CENTER","5971 PERSHING AVE","ORLANDO","32822","","28.500852584838867","-81.30197143554688","ROOFTOP","1","commercial"
"292223596802021","436","ORL","HILTON DOUBLETREE DOWNTOWN","60 S IVANHOE BLVD","ORLANDO","32804","","28.558942794799805","-81.3788070678711","ROOFTOP","1","commercial"
"292226735236013","431","ORL","WELLS FARGO TOWER","20 N ORANGE AVE","ORLANDO","32801","","28.542739868164062","-81.37957763671875","ROOFTOP","1","commercial"
"302204000000112","431","WP","MAYFLOWER RETIREMENT CENTER","1776 MAYFLOWER CT","WINTER PARK","32792","","28.60531234741211","-81.32192993164062","ROOFTOP","1","commercial"
"292226673205010","430","ORL","CITY OF ORLANDO PARKING GARAGE","150 S HUGHEY AVE","ORLANDO","32801","","28.54070281982422","-81.38288879394531","RANGE_INTERPOLATED","1","commercial"
"282430000000013","428","BAY","WDW BOARDWALK RESORT","2101 EPCOT RESORTS BLVD","BAY LAKE","32830","","28.366416931152344","-81.55599212646484","ROOFTOP","1","commercial"
"292319284100010","426","ORL","ORLANDO PREMIUM OUTLETS INTERNATIONAL DRIVE","4967 INTERNATIONAL DR","ORLANDO","32819","","28.475976943969727","-81.45018768310547","ROOFTOP","1","commercial"
"282106717203030","423","APK","FISKARS","3000 W ORANGE AVE","APOPKA","32703","","28.69151496887207","-81.55801391601562","RANGE_INTERPOLATED","1","commercial"
"282219000000028","420","OCO","SYSCO FOOD SERVICES","200 STORY RD","OCOEE","34761","","28.560062408447266","-81.54855346679688","ROOFTOP","1","commercial"
"282428000000020","420","LBV","WDW-DOWNTOWN DISNEY","1600 E BUENA VISTA DR","LAKE BUENA VISTA","32830","","28.34876251220703","-81.5746078491211","ROOFTOP","0","commercial"
"292226735236040","417","ORL","ORLANDO PARKING GARAGE","53 W CENTRAL BLVD","ORLANDO","32801","","28.542814254760742","-81.38043212890625","ROOFTOP","1","commercial"
"292226308404010","415","ORL","STATE OF FLORIDA OFFICE COMPLEX","400 W ROBINSON ST","ORLANDO","32801","","28.545286178588867","-81.38407135009766","ROOFTOP","1","commercial"
"292404824205000","413","ORG","UNITED STATIONERS","2405 COMMERCE PARK DR","ORLANDO","32819","","28.433155059814453","-81.41706085205078","ROOFTOP","1","commercial"
"292225617101000","412","ORL","ORLANDO LUTHERAN TOWERS/GARAGE","300 E CHURCH ST","ORLANDO","32801","","28.54018211364746","-81.37373352050781","ROOFTOP","1","commercial"
"292334861000110","412","ORG","FLORIDA HOTEL & CONFERENCE CENTER","1500 SAND LAKE RD","ORLANDO","32809","","28.45033836364746","-81.39800262451172","RANGE_INTERPOLATED","1","commercial"
"292226670101000","412","ORL","JEFFERSON STREET  PARKING GARAGE","65 W WASHINGTON ST","ORLANDO","32801","","28.544092178344727","-81.38044738769531","ROOFTOP","1","commercial"
"302208000000012","411","WP","WINTER PARK TOWERS/PARKING GARAGE","1111 S LAKEMONT AVE","WINTER PARK","32792","","28.583011627197266","-81.32926940917969","ROOFTOP","1","commercial"
"292327631601000","410","ORG","PEPSI BOTTLING PLANT","1700 DIRECTORS ROW","ORLANDO","32809","","28.45761489868164","-81.40225982666016","ROOFTOP","1","commercial"
"282428000000006","409","LBV","WYNDHAM/ FORMERLY REGAL SUN","1850 HOTEL PLAZA BLVD","LAKE BUENA VISTA","32830","","28.374998092651367","-81.51170349121094","ROOFTOP","1","commercial"
"292334726801090","409","ORG","CROSSROADS DIST. CENTER","1125 GILLS DR","ORLANDO","32824","","28.438114166259766","-81.39503479003906","ROOFTOP","1","commercial"
